Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,SO,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,SO Ratio
Shawn Dubin,-0.5054770015836725,HOU,AL,-0.8293220710470419,-0.8968480453692212,-1.080430263122904,1.1606704353317758,-1.0654591318913686,-0.46084999665868087,-0.48660064243624607,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,-0.8232151449158585,-0.6960979084449869,-0.6741356394850709,-0.627788837478672,-0.7494007372124537,-0.9052816492823786,-0.7184172875177764,-0.6379737373356665,-0.49995736372767424,0.45066977689715476,0.8352664406928452,-0.17612245264886237,-0.29344555842475606,0.8552329521523628,0.7048467588972991,0.6561845732847792
Matt Duffy,0.9005104823142369,KCR,AL,-0.8293220710470419,-0.8968480453692212,-1.080430263122904,-1.920149866854187,-1.2170579326525668,-0.614398052713784,-0.48660064243624607,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,-1.0727072169894039,-1.0551061063394978,-1.0977621508438002,-1.0771806550679284,-0.9537329557652646,-1.1763936967993014,-1.0527524693569912,-1.4604612303462934,-0.6650738818887921,-0.7091070494508532,0.05423264179981108,-1.1139336566178222,-1.2918206872703075,-2.605851826346571,-1.543590257209945,-2.2462156258151555
Dane Dunning,-0.2242795048040906,TEX,AL,2.4636879888390166,0.4376904689501385,1.0034594962279975,-0.5205772152897067,0.3747294753400123,1.5352747320576599,-0.3251937597072823,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,2.0771301929391077,1.9148708035150923,1.2019246251035873,1.2339772639625333,0.8852570112100332,1.263614730853003,0.8924704067984399,0.35697081066105957,-0.21975963593911083,-0.41872814390345087,-0.18007749786809926,-0.3636846934426543,-0.4931205841938664,-0.8438450300198412,-0.09160232037774638,-0.7562133845659913
Jhoan Duran,-1.0678719951428362,MIN,AL,-0.0060695560755272115,0.8825366403899252,-0.12591129494704384,-1.0135084636394607,1.4359210806683982,-0.614398052713784,3.3871645430588844,-0.1580546236336066,-0.1382956364463799,4.2460527065840825,0.11549877626085635,-0.23917838385197307,-0.37154527422883576,-0.499391175310313,-0.34073630010683204,0.17916654078531213,0.5277411175192965,1.3386494313511625,-0.7651444989561363,-0.6360776241036022,-0.7528356170563241,-0.4574658138395503,-0.16032887457868258,1.1384126158477301,0.5823161313165229,0.91194129857166
Nate Eaton,-0.7866744983632543,KCR,AL,-0.8293220710470419,-0.8968480453692212,-1.080430263122904,-1.920149866854187,-1.2170579326525668,-0.614398052713784,-0.48660064243624607,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,-1.0727072169894039,-1.0224689974399968,-1.0977621508438002,-1.0771806550679284,-0.9537329557652646,-1.1763936967993014,-1.0223583619170626,-1.4604612303462934,-1.6657800525622337,1.0296887921503581,2.3973340384789137,-1.1139336566178222,-1.2918206872703075,0.2259448106071021,-1.543590257209945,0.12847544617569995
Carl Edwards Jr,0.6193129855346551,WSN,NL,-0.41769581356128455,0.4376904689501385,-0.363824431159045,-0.296117450416158,1.1327234791460021,-0.614398052713784,-0.16378687697831854,-0.1580546236336066,-0.1382956364463799,0.2519933768366142,-0.13087464491176987,-0.07599283935446811,-0.2505091281263417,-0.24259585097359507,-0.7494007372124537,0.35990790579659393,-0.3232938907987045,0.05185448260873021,-0.36486203068675965,0.1881116048153718,0.0021637218736089837,-0.8325902954271341,0.3055795188825748,-0.4662721450926847,-0.6797493327654724,-0.4195301858221897
Zach Eflin,0.05691799197549128,TBR,AL,3.6985667612962887,1.3273828118297117,0.8916689864416354,-0.44135612180492484,0.14733127419821526,2.3030150123331756,-0.6480075251652099,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,2.3921139339319586,2.012782130213595,1.4439969173085754,1.6191702504676102,1.293921448315655,0.26953722329095303,2.381781671354942,0.15798190106171434,-0.7951656840763397,-0.7299725995500678,-0.31024979768360494,-0.26990357304575835,-0.8591914647705686,0.25740921768436503,2.781740896391456,0.14754076254315554
Bryce Elder,-1.349069491922418,ATL,NL,2.0520617313532594,-0.007155702489648047,1.1496470859486247,-0.4633619811062531,0.14733127419821526,2.3030150123331756,-0.6480075251652099,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,2.270486548796105,2.1759676747111003,1.5045149903598225,1.4907725882992513,1.293921448315655,1.98658019089813,1.500352555597012,0.34370488335443655,-0.21475610508574328,-0.2883184557833601,-0.1280085779418967,-0.26990357304575835,-0.3267247293862745,-0.4033433309381586,-0.07322272624063006,-0.40264769561892777
Mason Englert,-1.630266988702,DET,AL,0.8171829588959875,0.4376904689501385,0.5562974570825495,0.482889968850864,1.0569240787654033,-0.46084999665868087,0.48184065393753656,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,0.6425507785162211,1.0989430810275675,1.2624426981548342,1.1055796017941744,1.4982536668684658,0.35990790579659393,0.19340593568008185,-0.4124529731230753,0.5057523377991344,0.16029087134975242,0.5228529211356318,0.6679076309232014,-0.39328307130931117,-0.5292009592472109,-0.06709619486159112,-0.5076025195361364
Nathan Eovaldi,1.1817079790938188,TEX,AL,3.6985667612962887,0.4376904689501385,1.1725784725714683,-0.7362346364427241,0.14733127419821526,2.3030150123331756,-0.6480075251652099,11.632820299433444,7.230886134196435,-0.28054786712971497,2.738284183934003,1.8822336946155913,1.2019246251035873,1.2981760950467127,0.6809247926572223,1.896209508392489,2.320993456475085,0.6886189933266349,-0.6800844744488939,-0.68998029519324,-0.5705943973146164,-0.5512469342364463,-0.459841413232348,-0.057234853088265335,0.45365897235670766,-0.10668065023897891
Lucas Erceg,-0.2242795048040906,OAK,AL,-0.0060695560755272115,-0.45200187392943464,0.8314740965566716,0.4036688753660822,0.5263282761012102,-0.614398052713784,-0.3251937597072823,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,-0.19948496473199484,-0.1412670571534701,0.11259931018114054,0.014199473363122913,-0.9537329557652646,0.35990790579659393,0.25419415055993905,-0.4257189004296983,-1.1153916586918409,0.3098273137274567,0.05423264179981108,-1.1139336566178222,0.4719753736901667,1.578914314929413,0.006422181686874424,1.274878032654044
Carlos Estvez,0.33811548875507313,LAA,AL,0.40555670141023015,-0.45200187392943464,1.0693872327686726,-1.0047061199189293,1.7391186821907942,-0.614398052713784,4.678419604890594,-0.1580546236336066,-0.1382956364463799,5.577405816499906,0.11238012535993698,-0.1086299482539691,-0.49258142033132984,-0.499391175310313,-0.13640408155402114,0.5406492708078757,0.3757705803196535,1.3917131405776546,-0.4349114626339006,-0.2639753140009431,-0.4924910174253127,-0.26990357304575835,0.17246283503650142,0.7923041379978369,-0.030337006587358207,0.6155915635071574
Jeremiah Estrada,-1.349069491922418,CHC,NL,-0.8293220710470419,-0.8968480453692212,-1.080430263122904,1.0506411388251342,-0.38326452846597775,-0.614398052713784,0.15902688847960902,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,-0.7857913341048266,-0.6960979084449869,-0.6136175664338239,-0.5635900063944925,-0.13640408155402114,-0.09194550673161056,-0.6576290726379193,-0.5583781734959284,2.2419775439175553,1.4643877525506608,0.3406117013939235,2.074624436876641,2.069375579843049,0.8552329521523628,-0.8819248682737532,0.7803514267222096
Alex Faedo,-0.5054770015836725,DET,AL,-0.41769581356128455,0.8825366403899252,-0.5071455975518168,1.1518680916112447,-0.8380609307495717,0.3068902836168348,-0.6480075251652099,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,-0.19324766293015622,-0.17390416605297107,0.3546716023861287,0.3993924598681999,0.47659257410441147,-0.8149109667767378,-0.20171746103899008,-0.6379737373356665,0.1254839929432267,-0.5717421779643576,-0.07593965801569462,0.8554698717169934,-0.892470635732087,0.06862277522078691,2.7449817081172236,0.03088540212128136
Pete Fairbanks,0.05691799197549128,TBR,AL,-0.8293220710470419,0.8825366403899252,-1.080430263122904,-1.0047061199189293,0.5263282761012102,-0.614398052713784,2.4187232466851016,-0.1580546236336066,-0.1382956364463799,2.6484289746850953,-0.4427397350037017,-0.6634607995454859,-0.7346537125363181,-0.756186499647031,-0.7494007372124537,-0.36305755424853325,-0.3232938907987045,1.1927242309783095,-0.7801550915162379,-0.6830251118268352,-0.8830079168718298,-0.7388091750302382,-0.06049136169412733,0.5405888813797325,0.09219362099341787,0.4421138896461902
Bailey Falter,-0.7866744983632543,PHI,NL,-0.8293220710470419,2.2170751547092853,-1.080430263122904,0.33765129746209716,-0.6864621299883737,0.460438339671938,-0.6480075251652099,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,0.14668528527004954,0.5441122297360507,0.7177800406936109,0.3993924598681999,0.47659257410441147,-0.45342823675417415,-0.20171746103899008,-0.3461233365899602,0.06544162270282015,0.052485529170477226,0.626990760988036,0.38656426973251357,-0.6927956099629767,-0.6550585875562628,0.6006957254536393,-0.5880772214325135
Jeurys Familia,1.1817079790938188,OAK,AL,-0.8293220710470419,-0.45200187392943464,-1.080430263122904,0.8921989518555703,-0.23166572770477972,-0.614398052713784,-0.16378687697831854,-0.1580546236336066,-0.1382956364463799,0.2519933768366142,-0.7234183160864402,-0.6634607995454859,-0.37154527422883576,-0.499391175310313,-0.5450685186596429,-0.0015748242259696647,-0.7792055023976336,-0.5981759554157975,1.311320805191255,1.1218449717552221,0.10630156172601317,0.19900202893872146,1.7698630411893834,-0.5921297734017367,-1.120859592056267,-0.4943943431989506
Buck Farmer,0.9005104823142369,CIN,NL,-0.0060695560755272115,0.8825366403899252,-0.12591129494704384,-0.19929166949031338,2.193915084474388,-0.614398052713784,0.48184065393753656,-0.1580546236336066,-0.1382956364463799,0.2519933768366142,0.396177357343595,0.11982981404253781,0.23363545628363463,0.27099479769984086,0.6809247926572223,0.26953722329095303,0.22380004312001045,0.15798190106171434,0.10046633867639075,-0.5404438528155358,-0.4924910174253127,0.2927831493356175,-0.29344555842475606,-0.15162807432005437,0.06768749547726259,-0.17268080203935673
Calvin Faucher,-0.5054770015836725,TBR,AL,-0.41769581356128455,-0.45200187392943464,0.3527814008048138,0.24082551653625273,-0.15586632732418074,-0.0002058284933714691,-0.16378687697831854,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,-0.4177905277963471,-0.402363928349478,-0.37154527422883576,-0.30679468205777455,-0.5450685186596429,-0.18231618923725146,-0.44487032055841896,-0.3328574092833372,-0.16472079655207136,0.08204505847769804,-0.04990519805259357,-0.3636846934426543,0.20574200599801967,-0.02577044601100241,-0.4285615462248811,-0.08740556036892336
Angel Felipe,-1.0678719951428362,OAK,AL,-0.41769581356128455,-0.8968480453692212,1.7859930647325313,-1.2951834626964631,-0.9138603311301707,-0.614398052713784,-0.3251937597072823,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,-0.9136560210425186,-1.0224689974399968,-1.0372440777925531,-1.012981823983749,-0.9537329557652646,-0.8149109667767378,-0.8703878247174195,2.545848816253857,-0.6650738818887921,-0.8012632290557175,-1.5599038759124595,-1.1139336566178222,0.6050920575362404,0.06862277522078691,-0.624610550354123,0.0895460843397845
Ryan Feltner,-0.7866744983632543,COL,NL,-0.0060695560755272115,0.4376904689501385,0.06613906801927032,0.6589368432614906,-0.6864621299883737,0.6139863957270411,-0.6480075251652099,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,-0.00924725977591638,0.11982981404253781,0.3546716023861287,0.3993924598681999,-0.5450685186596429,1.0828733658417211,-0.049746923839347035,-0.30632555467009115,-0.12969608057850077,0.6036838109580611,0.1583704816522157,-0.6450280546333422,0.8380462542668691,0.037158368143523995,-0.7348881151768216,-0.013600088045975196
Caleb Ferguson,-0.7866744983632543,LAD,NL,1.2288092163817448,0.4376904689501385,0.7110843167867432,-0.8286592455083029,1.8149180825713933,-0.46084999665868087,0.3204337712085728,-0.1580546236336066,-0.1382956364463799,0.2519933768366142,0.0219392492332768,-0.07599283935446811,-0.43206334728008283,-0.4351923442261335,-0.5450685186596429,0.08879585827967124,0.22380004312001045,0.9274056848458492,-0.6400562276219562,-0.29353484330816354,-0.28421533772050367,-0.6450280546333422,-0.12704970361716417,0.6664465096887847,0.2943691565016987,0.5165828512933189
Jose Ferrer,-1.630266988702,WSN,NL,-0.8293220710470419,-0.8968480453692212,-1.080430263122904,0.5577098904753802,-0.6106627296077747,-0.614398052713784,-0.48660064243624607,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,-0.8544016539250516,-0.7613721262439889,-0.7951717855875651,-0.756186499647031,-0.9537329557652646,-0.634169601765456,-0.839993717277491,-0.4389848277363213,-0.41489733922043176,1.0296887921503581,0.6530252209511375,-1.1139336566178222,0.9711629381129424,-0.12016366724279118,-0.8267860858624039,-0.168360937823157
Matt Festa,0.33811548875507313,SEA,AL,-0.8293220710470419,-0.8968480453692212,-1.080430263122904,-0.1596811227479225,-0.6864621299883737,-0.614398052713784,-0.002379994249354749,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,-0.8232151449158585,-0.9571947796409949,-0.8556898586388121,-0.8203853307312104,-0.7494007372124537,-0.09194550673161056,-0.6576290726379193,-0.04100700853763089,0.6108264857198458,0.6436761153148892,-1.2474903563552457,-0.17612245264886237,2.701679828111898,1.4845210936976234,-0.8819248682737532,1.1838937003938579
Kyle Finnegan,0.6193129855346551,WSN,NL,0.8171829588959875,0.4376904689501385,0.5562974570825495,-0.49417018412811264,1.6633192818101952,-0.614398052713784,2.902943894871993,-0.1580546236336066,-0.1382956364463799,3.1809702186514244,0.18099044518016208,0.1524669229420388,-0.008436835921353534,-0.11419818880523608,0.2722603555516006,0.08879585827967124,0.16301182824015323,0.25084339220807544,-0.14971020399196963,-0.2778856807337528,-0.1540430379049982,0.1052209085418256,-0.29344555842475606,0.10008718229804985,0.20859771719515524,0.059309686797325276
Jack Flaherty,-0.5054770015836725,STL,NL,2.0520617313532594,1.7722289832694984,0.4617054872633204,0.01196457980243814,0.14733127419821526,2.3030150123331756,-0.6480075251652099,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,2.1457405127593323,2.437064545907108,2.109695720872293,2.1969597302252257,0.8852570112100332,3.522881793494025,2.0474464895157274,-0.147134426990615,-0.21975963593911083,0.2107159507561874,0.13233602168911468,-0.3636846934426543,0.20574200599801967,0.16301599645257625,-0.3427901069183377,0.07833801471332096
Josh Fleming,-0.5054770015836725,TBR,AL,-0.41769581356128455,-0.8968480453692212,1.7859930647325313,0.11319153258854853,-0.4590639288465767,-0.1537538845484746,-0.48660064243624607,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,0.39929600824451433,0.5767493386355517,0.5362258215398699,0.5277901220365588,0.8852570112100332,0.5406492708078757,-0.3232938907987045,-0.2797937000568451,0.6308406091333145,0.052485529170477226,0.1583704816522157,0.4803453901294094,-0.12704970361716417,-1.2214179149469975,-0.7716473034510546,-1.0637968347823645
Chris Flexen,-0.2242795048040906,SEA,AL,-0.8293220710470419,0.8825366403899252,-1.080430263122904,1.4731536374106378,-0.0042675265629827375,-0.0002058284933714691,0.8046544193954641,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,0.20593965238751652,0.8378462098315596,1.080888479001093,1.2339772639625333,1.293921448315655,0.5406492708078757,-0.17132335359906148,-0.7441011557886507,1.026119546549324,0.7810409868013848,0.9914732004714519,1.1368132329076812,0.07262532215194603,-0.6550585875562628,-0.6062309562170066,-0.6065479808690887
Dylan Floro,0.9005104823142369,MIA,NL,0.40555670141023015,1.3273828118297117,-0.0055215151771156245,0.1660055949117365,1.8907174829519922,-0.614398052713784,1.4502819503113191,-0.1580546236336066,-0.1382956364463799,1.5833464867524372,0.0811936163507438,0.4462009030375477,0.3546716023861287,0.20679596661566138,-0.5450685186596429,-0.18231618923725146,0.13261772080022463,-0.2399959181369761,-0.8752221777302148,0.20549956323138394,0.6009563010249349,-0.6450280546333422,-0.4265622422708296,0.2888736247616279,0.6313283823488333,0.19096731649124896
Jason Foley,-0.5054770015836725,DET,AL,-0.0060695560755272115,-0.007155702489648047,0.3527814008048138,-0.9827002606176012,1.8907174829519922,-0.614398052713784,0.8046544193954641,-0.1580546236336066,-0.1382956364463799,0.7845346208029433,0.2090583032884359,0.08719270514303683,-0.43206334728008283,-0.4351923442261335,-0.9537329557652646,-0.36305755424853325,0.07182950592036741,1.2457879402048015,-1.1854410906389818,-0.599562911429977,-0.28421533772050367,-1.1139336566178222,-0.6595164390014583,-0.12016366724279118,0.974414139575007,-0.15919496872105468
JP France,-0.2242795048040906,HOU,AL,1.2288092163817448,0.4376904689501385,0.7110843167867432,-0.542583074591035,-0.30746512808537874,1.3817266760025566,-0.6480075251652099,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,1.3037047695111166,1.3274028433240743,0.7177800406936109,0.6561877842049179,1.089589229762844,0.8117613183247985,0.6189234398390824,0.3171730287411905,-0.09467136460493063,-0.2987512308329674,-0.04990519805259357,0.011439788144929542,-0.459841413232348,-0.5921297734017367,-0.011957412450241891,-0.5544020382569036
Bowden Francis,-0.5054770015836725,TOR,AL,-0.41769581356128455,-0.8968480453692212,1.7859930647325313,-0.7626416676043181,-0.8380609307495717,-0.614398052713784,-0.3251937597072823,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,-0.6922318070772471,-0.7287350173444879,-0.8556898586388121,-0.8203853307312104,-0.34073630010683204,-0.8149109667767378,-0.6880231800778478,0.7018849206332579,0.32062169622454767,-0.5387050569739343,-0.4143876375360094,0.7616887513200974,-0.4265622422708296,-0.12016366724279118,0.2943691565016987,-0.0874055603689231
Kyle Freeland,0.33811548875507313,COL,NL,0.8171829588959875,3.551613669028645,-0.2606331913562494,0.15720325119120498,0.14733127419821526,2.3030150123331756,-0.6480075251652099,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,2.1083167019483007,2.665524308203615,2.533322232231022,2.3895562234777645,2.51991475963252,1.896209508392489,0.8620762993585113,-0.04100700853763089,0.2906005111043446,0.06813469174488833,0.31457724143082244,0.2927831493356175,-0.29344555842475606,-0.8753094370971042,-0.4101819520877646,-0.7937346788692926
Luis Fras,-1.0678719951428362,ARI,NL,-0.8293220710470419,-0.8968480453692212,-1.080430263122904,2.212550509935269,-0.8380609307495717,-0.614398052713784,-0.48660064243624607,-0.1580546236336066,-0.1382956364463799,-0.28054786712971497,-0.8793508611324062,-0.7287350173444879,-0.6136175664338239,-0.5635900063944925,-0.7494007372124537,-0.45342823675417415,-0.8095996098375623,-0.8369626469350118,0.7058935719338228,1.8608332044357374,1.0695765803607555,0.011439788144929542,1.8364213831124205,0.35180243891615437,-0.9309371193060636,0.39233000973023957
Max Fried,0.05691799197549128,ATL,NL,-0.0060695560755272115,-0.45200187392943464,0.8314740965566716,-1.0047061199189293,-0.9138603311301707,0.1533422275617317,-0.6480075251652099,5.7373828378999185,7.230886134196435,-0.28054786712971497,-0.29304449175957437,-0.36972681944997704,-0.6136175664338239,-0.6919876685628515,-0.5450685186596429,-0.634169601765456,-0.2928997833587759,1.4580427771107698,-0.7801550915162379,-0.57521976964756,-0.31024979768360494,-0.4574658138395503,-0.5929580970784215,0.13155158937531278,1.0111733278492396,0.037141174176051714
